consent_key.keys,consent_key.rt,recalled,recalled_rt,recall_acc,example_recall.thisRepN,example_recall.thisTrialN,example_recall.thisN,example_recall.thisIndex,example_recall.ran,file,word,participant,please enter your date of birth (dd/mm/yyyy),date,expName,psychopyVersion,OS,frameRate,STUDY_ID,SESSION_ID,list,prac_learn_study_loop.thisRepN,prac_learn_study_loop.thisTrialN,prac_learn_study_loop.thisN,prac_learn_study_loop.thisIndex,prac_learn_study_loop.ran,image,prac_learn_test_loop.thisRepN,prac_learn_test_loop.thisTrialN,prac_learn_test_loop.thisN,prac_learn_test_loop.thisIndex,prac_learn_test_loop.ran,learn_study_loop.thisRepN,learn_study_loop.thisTrialN,learn_study_loop.thisN,learn_study_loop.thisIndex,learn_study_loop.ran,list_no,block_no,learn_test_loop.thisRepN,learn_test_loop.thisTrialN,learn_test_loop.thisN,learn_test_loop.thisIndex,learn_test_loop.ran,learn_blocks.thisRepN,learn_blocks.thisTrialN,learn_blocks.thisN,learn_blocks.thisIndex,learn_blocks.ran,block_csv,key_resp_13.keys,key_resp_13.rt,learn_blocks_loop.thisRepN,learn_blocks_loop.thisTrialN,learn_blocks_loop.thisN,learn_blocks_loop.thisIndex,learn_blocks_loop.ran,final_learn_test.thisRepN,final_learn_test.thisTrialN,final_learn_test.thisN,final_learn_test.thisIndex,final_learn_test.ran
,,?,0.001,0,,,,,,stimuli/images/PICTURE_708.png,CLIENT,5ec513570e821a440f878858,29/04/1999,2020-08-13_12h52.19.132,proactive2,2020.1.2,MacIntel,60,5f341be081b9052c55068110,5f3529559e502b4786c79dd7,4,,,,,,monkey,,,,,,,,,,,1,0,,,,,,,,,,,,,,,,,,,0,12,12,21,1
,,HOUSE,2.16,1,,,,,,stimuli/images/PICTURE_504.png,HOUSE,5ec513570e821a440f878858,29/04/1999,2020-08-13_12h52.19.132,proactive2,2020.1.2,MacIntel,60,5f341be081b9052c55068110,5f3529559e502b4786c79dd7,4,,,,,,wheel,,,,,,,,,,,4,2,,,,,,,,,,,,,,,,,,,0,13,13,106,1
,,?,0.001,0,,,,,,stimuli/images/PICTURE_449.png,THING,5ec513570e821a440f878858,29/04/1999,2020-08-13_12h52.19.132,proactive2,2020.1.2,MacIntel,60,5f341be081b9052c55068110,5f3529559e502b4786c79dd7,4,,,,,,bench,,,,,,,,,,,6,0,,,,,,,,,,,,,,,,,,,0,14,14,179,1
,,?,0,0,,,,,,stimuli/images/PICTURE_327.png,SERIES,5ec513570e821a440f878858,29/04/1999,2020-08-13_12h52.19.132,proactive2,2020.1.2,MacIntel,60,5f341be081b9052c55068110,5f3529559e502b4786c79dd7,4,,,,,,helmet,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,0,15,15,7,1
,,?,0.001,0,,,,,,stimuli/images/PICTURE_32.png,JUNGLE,5ec513570e821a440f878858,29/04/1999,2020-08-13_12h52.19.132,proactive2,2020.1.2,MacIntel,60,5f341be081b9052c55068110,5f3529559e502b4786c79dd7,4,,,,,,crown,,,,,,,,,,,5,0,,,,,,,,,,,,,,,,,,,0,16,16,133,1
,,?,0,0,,,,,,stimuli/images/PICTURE_95.png,MILLER,5ec513570e821a440f878858,29/04/1999,2020-08-13_12h52.19.132,proactive2,2020.1.2,MacIntel,60,5f341be081b9052c55068110,5f3529559e502b4786c79dd7,4,,,,,,suitcase,,,,,,,,,,,6,1,,,,,,,,,,,,,,,,,,,0,17,17,164,1
,,?,0.001,0,,,,,,stimuli/images/PICTURE_708.png,RECORD,5ec513570e821a440f878858,29/04/1999,2020-08-13_12h52.19.132,proactive2,2020.1.2,MacIntel,60,5f341be081b9052c55068110,5f3529559e502b4786c79dd7,4,,,,,,monkey,,,,,,,,,,,6,1,,,,,,,,,,,,,,,,,,,0,18,18,168,1
,,?,0,0,,,,,,stimuli/images/PICTURE_380.png,PHOTO,5ec513570e821a440f878858,29/04/1999,2020-08-13_12h52.19.132,proactive2,2020.1.2,MacIntel,60,5f341be081b9052c55068110,5f3529559e502b4786c79dd7,4,,,,,,gorilla,,,,,,,,,,,6,0,,,,,,,,,,,,,,,,,,,0,19,19,167,1
,,?,0,0,,,,,,stimuli/images/PICTURE_327.png,CASINO,5ec513570e821a440f878858,29/04/1999,2020-08-13_12h52.19.132,proactive2,2020.1.2,MacIntel,60,5f341be081b9052c55068110,5f3529559e502b4786c79dd7,4,,,,,,helmet,,,,,,,,,,,3,1,,,,,,,,,,,,,,,,,,,0,20,20,61,1
,,?,0.001,0,,,,,,stimuli/images/PICTURE_296.png,LIFE,5ec513570e821a440f878858,29/04/1999,2020-08-13_12h52.19.132,proactive2,2020.1.2,MacIntel,60,5f341be081b9052c55068110,5f3529559e502b4786c79dd7,4,,,,,,bolt,,,,,,,,,,,6,1,,,,,,,,,,,,,,,,,,,0,21,21,165,1
,,?,0.001,0,,,,,,stimuli/images/PICTURE_339.png,PLENTY,5ec513570e821a440f878858,29/04/1999,2020-08-13_12h52.19.132,proactive2,2020.1.2,MacIntel,60,5f341be081b9052c55068110,5f3529559e502b4786c79dd7,4,,,,,,backpack,,,,,,,,,,,1,0,,,,,,,,,,,,,,,,,,,0,22,22,5,1
,,?,0.001,0,,,,,,stimuli/images/PICTURE_285.png,WRITER,5ec513570e821a440f878858,29/04/1999,2020-08-13_12h52.19.132,proactive2,2020.1.2,MacIntel,60,5f341be081b9052c55068110,5f3529559e502b4786c79dd7,4,,,,,,carrot,,,,,,,,,,,1,2,,,,,,,,,,,,,,,,,,,0,23,23,23,1
,,?,0.001,0,,,,,,stimuli/images/PICTURE_487.png,ROOF,5ec513570e821a440f878858,29/04/1999,2020-08-13_12h52.19.132,proactive2,2020.1.2,MacIntel,60,5f341be081b9052c55068110,5f3529559e502b4786c79dd7,4,,,,,,basket,,,,,,,,,,,6,2,,,,,,,,,,,,,,,,,,,0,24,24,150,1
,,?,0,0,,,,,,stimuli/images/PICTURE_383.png,WRITER,5ec513570e821a440f878858,29/04/1999,2020-08-13_12h52.19.132,proactive2,2020.1.2,MacIntel,60,5f341be081b9052c55068110,5f3529559e502b4786c79dd7,4,,,,,,coin,,,,,,,,,,,3,1,,,,,,,,,,,,,,,,,,,0,25,25,87,1
,,?,0,0,,,,,,stimuli/images/PICTURE_405.png,HOUSE,5ec513570e821a440f878858,29/04/1999,2020-08-13_12h52.19.132,proactive2,2020.1.2,MacIntel,60,5f341be081b9052c55068110,5f3529559e502b4786c79dd7,4,,,,,,anchor,,,,,,,,,,,1,2,,,,,,,,,,,,,,,,,,,0,26,26,10,1
,,?,0.001,0,,,,,,stimuli/images/PICTURE_654.png,MONTH,5ec513570e821a440f878858,29/04/1999,2020-08-13_12h52.19.132,proactive2,2020.1.2,MacIntel,60,5f341be081b9052c55068110,5f3529559e502b4786c79dd7,4,,,,,,pencil,,,,,,,,,,,3,1,,,,,,,,,,,,,,,,,,,0,27,27,88,1
,,?,0.001,0,,,,,,stimuli/images/PICTURE_147.png,YEAR,5ec513570e821a440f878858,29/04/1999,2020-08-13_12h52.19.132,proactive2,2020.1.2,MacIntel,60,5f341be081b9052c55068110,5f3529559e502b4786c79dd7,4,,,,,,hanger,,,,,,,,,,,3,1,,,,,,,,,,,,,,,,,,,0,28,28,65,1
,,?,0.001,0,,,,,,stimuli/images/PICTURE_151.png,GIRL,5ec513570e821a440f878858,29/04/1999,2020-08-13_12h52.19.132,proactive2,2020.1.2,MacIntel,60,5f341be081b9052c55068110,5f3529559e502b4786c79dd7,4,,,,,,tray,,,,,,,,,,,2,0,,,,,,,,,,,,,,,,,,,0,29,29,54,1
,,?,0.001,0,,,,,,stimuli/images/PICTURE_215.png,FOOD,5ec513570e821a440f878858,29/04/1999,2020-08-13_12h52.19.132,proactive2,2020.1.2,MacIntel,60,5f341be081b9052c55068110,5f3529559e502b4786c79dd7,4,,,,,,boot,,,,,,,,,,,1,2,,,,,,,,,,,,,,,,,,,0,30,30,19,1
,,?,0.001,0,,,,,,stimuli/images/PICTURE_453.png,FAMILY,5ec513570e821a440f878858,29/04/1999,2020-08-13_12h52.19.132,proactive2,2020.1.2,MacIntel,60,5f341be081b9052c55068110,5f3529559e502b4786c79dd7,4,,,,,,scissors,,,,,,,,,,,5,2,,,,,,,,,,,,,,,,,,,0,31,31,146,1
,,?,0.001,0,,,,,,stimuli/images/PICTURE_311.png,FLESH,5ec513570e821a440f878858,29/04/1999,2020-08-13_12h52.19.132,proactive2,2020.1.2,MacIntel,60,5f341be081b9052c55068110,5f3529559e502b4786c79dd7,4,,,,,,razor,,,,,,,,,,,1,2,,,,,,,,,,,,,,,,,,,0,32,32,14,1
,,GODS,2.392,1,,,,,,stimuli/images/PICTURE_203.png,GODS,5ec513570e821a440f878858,29/04/1999,2020-08-13_12h52.19.132,proactive2,2020.1.2,MacIntel,60,5f341be081b9052c55068110,5f3529559e502b4786c79dd7,4,,,,,,cap,,,,,,,,,,,4,1,,,,,,,,,,,,,,,,,,,0,33,33,90,1
,,?,0.001,0,,,,,,stimuli/images/PICTURE_68.png,MILE,5ec513570e821a440f878858,29/04/1999,2020-08-13_12h52.19.132,proactive2,2020.1.2,MacIntel,60,5f341be081b9052c55068110,5f3529559e502b4786c79dd7,4,,,,,,candle,,,,,,,,,,,5,0,,,,,,,,,,,,,,,,,,,0,34,34,132,1
,,?,0.001,0,,,,,,stimuli/images/PICTURE_654.png,COPS,5ec513570e821a440f878858,29/04/1999,2020-08-13_12h52.19.132,proactive2,2020.1.2,MacIntel,60,5f341be081b9052c55068110,5f3529559e502b4786c79dd7,4,,,,,,pencil,,,,,,,,,,,2,2,,,,,,,,,,,,,,,,,,,0,35,35,33,1
,,CARS,1.995,1,,,,,,stimuli/images/PICTURE_177.png,CARS,5ec513570e821a440f878858,29/04/1999,2020-08-13_12h52.19.132,proactive2,2020.1.2,MacIntel,60,5f341be081b9052c55068110,5f3529559e502b4786c79dd7,4,,,,,,mushroom,,,,,,,,,,,4,0,,,,,,,,,,,,,,,,,,,0,36,36,105,1
,,?,0.001,0,,,,,,stimuli/images/PICTURE_208.png,THING,5ec513570e821a440f878858,29/04/1999,2020-08-13_12h52.19.132,proactive2,2020.1.2,MacIntel,60,5f341be081b9052c55068110,5f3529559e502b4786c79dd7,4,,,,,,microphone,,,,,,,,,,,5,0,,,,,,,,,,,,,,,,,,,0,37,37,143,1
,,?,0.001,0,,,,,,stimuli/images/PICTURE_348.png,SPEECH,5ec513570e821a440f878858,29/04/1999,2020-08-13_12h52.19.132,proactive2,2020.1.2,MacIntel,60,5f341be081b9052c55068110,5f3529559e502b4786c79dd7,4,,,,,,pepper,,,,,,,,,,,3,0,,,,,,,,,,,,,,,,,,,0,38,38,60,1
,,KIND,1.728,1,,,,,,stimuli/images/PICTURE_32.png,KIND,5ec513570e821a440f878858,29/04/1999,2020-08-13_12h52.19.132,proactive2,2020.1.2,MacIntel,60,5f341be081b9052c55068110,5f3529559e502b4786c79dd7,4,,,,,,crown,,,,,,,,,,,4,1,,,,,,,,,,,,,,,,,,,0,39,39,109,1
,,?,0.001,0,,,,,,stimuli/images/PICTURE_208.png,SPIRIT,5ec513570e821a440f878858,29/04/1999,2020-08-13_12h52.19.132,proactive2,2020.1.2,MacIntel,60,5f341be081b9052c55068110,5f3529559e502b4786c79dd7,4,,,,,,microphone,,,,,,,,,,,3,2,,,,,,,,,,,,,,,,,,,0,40,40,85,1
,,?,0.001,0,,,,,,stimuli/images/PICTURE_469.png,ARTIST,5ec513570e821a440f878858,29/04/1999,2020-08-13_12h52.19.132,proactive2,2020.1.2,MacIntel,60,5f341be081b9052c55068110,5f3529559e502b4786c79dd7,4,,,,,,stool,,,,,,,,,,,1,0,,,,,,,,,,,,,,,,,,,0,41,41,22,1
,,WOMEN,1.896,1,,,,,,stimuli/images/PICTURE_233.png,WOMEN,5ec513570e821a440f878858,29/04/1999,2020-08-13_12h52.19.132,proactive2,2020.1.2,MacIntel,60,5f341be081b9052c55068110,5f3529559e502b4786c79dd7,4,,,,,,salt,,,,,,,,,,,4,0,,,,,,,,,,,,,,,,,,,0,42,42,118,1
,,?,0.001,0,,,,,,stimuli/images/PICTURE_160.png,FEET,5ec513570e821a440f878858,29/04/1999,2020-08-13_12h52.19.132,proactive2,2020.1.2,MacIntel,60,5f341be081b9052c55068110,5f3529559e502b4786c79dd7,4,,,,,,wheelbarrow,,,,,,,,,,,6,0,,,,,,,,,,,,,,,,,,,0,43,43,178,1
,,?,0.001,0,,,,,,stimuli/images/PICTURE_314.png,GODS,5ec513570e821a440f878858,29/04/1999,2020-08-13_12h52.19.132,proactive2,2020.1.2,MacIntel,60,5f341be081b9052c55068110,5f3529559e502b4786c79dd7,4,,,,,,perfume,,,,,,,,,,,2,0,,,,,,,,,,,,,,,,,,,0,44,44,32,1
,,?,0.001,0,,,,,,stimuli/images/PICTURE_302.png,FAMILY,5ec513570e821a440f878858,29/04/1999,2020-08-13_12h52.19.132,proactive2,2020.1.2,MacIntel,60,5f341be081b9052c55068110,5f3529559e502b4786c79dd7,4,,,,,,taxi,,,,,,,,,,,2,0,,,,,,,,,,,,,,,,,,,0,45,45,48,1
,,?,0,0,,,,,,stimuli/images/PICTURE_491.png,ROOF,5ec513570e821a440f878858,29/04/1999,2020-08-13_12h52.19.132,proactive2,2020.1.2,MacIntel,60,5f341be081b9052c55068110,5f3529559e502b4786c79dd7,4,,,,,,rug,,,,,,,,,,,3,0,,,,,,,,,,,,,,,,,,,0,46,46,67,1
,,?,0,0,,,,,,stimuli/images/PICTURE_339.png,CLIENT,5ec513570e821a440f878858,29/04/1999,2020-08-13_12h52.19.132,proactive2,2020.1.2,MacIntel,60,5f341be081b9052c55068110,5f3529559e502b4786c79dd7,4,,,,,,backpack,,,,,,,,,,,2,1,,,,,,,,,,,,,,,,,,,0,47,47,34,1
,,MILE,1.707,1,,,,,,stimuli/images/PICTURE_677.png,MILE,5ec513570e821a440f878858,29/04/1999,2020-08-13_12h52.19.132,proactive2,2020.1.2,MacIntel,60,5f341be081b9052c55068110,5f3529559e502b4786c79dd7,4,,,,,,map,,,,,,,,,,,4,0,,,,,,,,,,,,,,,,,,,0,48,48,91,1
,,?,0.001,0,,,,,,stimuli/images/PICTURE_487.png,FLIGHT,5ec513570e821a440f878858,29/04/1999,2020-08-13_12h52.19.132,proactive2,2020.1.2,MacIntel,60,5f341be081b9052c55068110,5f3529559e502b4786c79dd7,4,,,,,,basket,,,,,,,,,,,1,0,,,,,,,,,,,,,,,,,,,0,49,49,28,1
,,?,0.001,0,,,,,,stimuli/images/PICTURE_348.png,DUDE,5ec513570e821a440f878858,29/04/1999,2020-08-13_12h52.19.132,proactive2,2020.1.2,MacIntel,60,5f341be081b9052c55068110,5f3529559e502b4786c79dd7,4,,,,,,pepper,,,,,,,,,,,6,2,,,,,,,,,,,,,,,,,,,0,50,50,177,1
,,?,0.001,0,,,,,,stimuli/images/PICTURE_68.png,KIND,5ec513570e821a440f878858,29/04/1999,2020-08-13_12h52.19.132,proactive2,2020.1.2,MacIntel,60,5f341be081b9052c55068110,5f3529559e502b4786c79dd7,4,,,,,,candle,,,,,,,,,,,3,2,,,,,,,,,,,,,,,,,,,0,51,51,70,1
,,?,0,0,,,,,,stimuli/images/PICTURE_654.png,VALLEY,5ec513570e821a440f878858,29/04/1999,2020-08-13_12h52.19.132,proactive2,2020.1.2,MacIntel,60,5f341be081b9052c55068110,5f3529559e502b4786c79dd7,4,,,,,,pencil,,,,,,,,,,,1,0,,,,,,,,,,,,,,,,,,,0,52,52,6,1
,,?,0,0,,,,,,stimuli/images/PICTURE_380.png,HONEY,5ec513570e821a440f878858,29/04/1999,2020-08-13_12h52.19.132,proactive2,2020.1.2,MacIntel,60,5f341be081b9052c55068110,5f3529559e502b4786c79dd7,4,,,,,,gorilla,,,,,,,,,,,2,1,,,,,,,,,,,,,,,,,,,0,53,53,59,1
,,?,0.001,0,,,,,,stimuli/images/PICTURE_469.png,LETTER,5ec513570e821a440f878858,29/04/1999,2020-08-13_12h52.19.132,proactive2,2020.1.2,MacIntel,60,5f341be081b9052c55068110,5f3529559e502b4786c79dd7,4,,,,,,stool,,,,,,,,,,,5,0,,,,,,,,,,,,,,,,,,,0,54,54,127,1
,,?,0.001,0,,,,,,stimuli/images/PICTURE_32.png,PILLS,5ec513570e821a440f878858,29/04/1999,2020-08-13_12h52.19.132,proactive2,2020.1.2,MacIntel,60,5f341be081b9052c55068110,5f3529559e502b4786c79dd7,4,,,,,,crown,,,,,,,,,,,2,1,,,,,,,,,,,,,,,,,,,0,55,55,57,1
,,?,0.001,0,,,,,,stimuli/images/PICTURE_177.png,HOUSE,5ec513570e821a440f878858,29/04/1999,2020-08-13_12h52.19.132,proactive2,2020.1.2,MacIntel,60,5f341be081b9052c55068110,5f3529559e502b4786c79dd7,4,,,,,,mushroom,,,,,,,,,,,3,2,,,,,,,,,,,,,,,,,,,0,56,56,77,1
,,?,0,0,,,,,,stimuli/images/PICTURE_57.png,CASINO,5ec513570e821a440f878858,29/04/1999,2020-08-13_12h52.19.132,proactive2,2020.1.2,MacIntel,60,5f341be081b9052c55068110,5f3529559e502b4786c79dd7,4,,,,,,stamp,,,,,,,,,,,2,2,,,,,,,,,,,,,,,,,,,0,57,57,41,1
,,?,0.001,0,,,,,,stimuli/images/PICTURE_467.png,POLICY,5ec513570e821a440f878858,29/04/1999,2020-08-13_12h52.19.132,proactive2,2020.1.2,MacIntel,60,5f341be081b9052c55068110,5f3529559e502b4786c79dd7,4,,,,,,peg,,,,,,,,,,,6,1,,,,,,,,,,,,,,,,,,,0,58,58,158,1
,,?,0.001,0,,,,,,stimuli/images/PICTURE_504.png,YEAR,5ec513570e821a440f878858,29/04/1999,2020-08-13_12h52.19.132,proactive2,2020.1.2,MacIntel,60,5f341be081b9052c55068110,5f3529559e502b4786c79dd7,4,,,,,,wheel,,,,,,,,,,,2,1,,,,,,,,,,,,,,,,,,,0,59,59,40,1
,,?,0.001,0,,,,,,stimuli/images/PICTURE_215.png,LEADER,5ec513570e821a440f878858,29/04/1999,2020-08-13_12h52.19.132,proactive2,2020.1.2,MacIntel,60,5f341be081b9052c55068110,5f3529559e502b4786c79dd7,4,,,,,,boot,,,,,,,,,,,5,2,,,,,,,,,,,,,,,,,,,0,60,60,136,1
,,?,0.001,0,,,,,,stimuli/images/PICTURE_147.png,MOMENT,5ec513570e821a440f878858,29/04/1999,2020-08-13_12h52.19.132,proactive2,2020.1.2,MacIntel,60,5f341be081b9052c55068110,5f3529559e502b4786c79dd7,4,,,,,,hanger,,,,,,,,,,,6,0,,,,,,,,,,,,,,,,,,,0,61,61,156,1
,,?,0,0,,,,,,stimuli/images/PICTURE_327.png,LEADER,5ec513570e821a440f878858,29/04/1999,2020-08-13_12h52.19.132,proactive2,2020.1.2,MacIntel,60,5f341be081b9052c55068110,5f3529559e502b4786c79dd7,4,,,,,,helmet,,,,,,,,,,,2,2,,,,,,,,,,,,,,,,,,,0,62,62,55,1
,,?,0,0,,,,,,stimuli/images/PICTURE_308.png,ESTATE,5ec513570e821a440f878858,29/04/1999,2020-08-13_12h52.19.132,proactive2,2020.1.2,MacIntel,60,5f341be081b9052c55068110,5f3529559e502b4786c79dd7,4,,,,,,dice,,,,,,,,,,,5,0,,,,,,,,,,,,,,,,,,,0,63,63,135,1
,,?,0,0,,,,,,stimuli/images/PICTURE_509.png,PHOTO,5ec513570e821a440f878858,29/04/1999,2020-08-13_12h52.19.132,proactive2,2020.1.2,MacIntel,60,5f341be081b9052c55068110,5f3529559e502b4786c79dd7,4,,,,,,telephone,,,,,,,,,,,3,0,,,,,,,,,,,,,,,,,,,0,64,64,63,1
,,ROOF,1.745,1,,,,,,stimuli/images/PICTURE_68.png,ROOF,5ec513570e821a440f878858,29/04/1999,2020-08-13_12h52.19.132,proactive2,2020.1.2,MacIntel,60,5f341be081b9052c55068110,5f3529559e502b4786c79dd7,4,,,,,,candle,,,,,,,,,,,4,1,,,,,,,,,,,,,,,,,,,0,65,65,116,1
,,?,0.002,0,,,,,,stimuli/images/PICTURE_85.png,THING,5ec513570e821a440f878858,29/04/1999,2020-08-13_12h52.19.132,proactive2,2020.1.2,MacIntel,60,5f341be081b9052c55068110,5f3529559e502b4786c79dd7,4,,,,,,diamond,,,,,,,,,,,2,0,,,,,,,,,,,,,,,,,,,0,66,66,43,1
,,FRIEND,2.88,1,,,,,,stimuli/images/PICTURE_311.png,FRIEND,5ec513570e821a440f878858,29/04/1999,2020-08-13_12h52.19.132,proactive2,2020.1.2,MacIntel,60,5f341be081b9052c55068110,5f3529559e502b4786c79dd7,4,,,,,,razor,,,,,,,,,,,4,0,,,,,,,,,,,,,,,,,,,0,67,67,99,1
,,?,0.002,0,,,,,,stimuli/images/PICTURE_380.png,CANDY,5ec513570e821a440f878858,29/04/1999,2020-08-13_12h52.19.132,proactive2,2020.1.2,MacIntel,60,5f341be081b9052c55068110,5f3529559e502b4786c79dd7,4,,,,,,gorilla,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,0,68,68,2,1
,,?,0.001,0,,,,,,stimuli/images/PICTURE_68.png,MILE,5ec513570e821a440f878858,29/04/1999,2020-08-13_12h52.19.132,proactive2,2020.1.2,MacIntel,60,5f341be081b9052c55068110,5f3529559e502b4786c79dd7,4,,,,,,candle,,,,,,,,,,,6,1,,,,,,,,,,,,,,,,,,,0,69,69,153,1
,,?,0.001,0,,,,,,stimuli/images/PICTURE_215.png,BOYS,5ec513570e821a440f878858,29/04/1999,2020-08-13_12h52.19.132,proactive2,2020.1.2,MacIntel,60,5f341be081b9052c55068110,5f3529559e502b4786c79dd7,4,,,,,,boot,,,,,,,,,,,3,2,,,,,,,,,,,,,,,,,,,0,70,70,71,1
,,CLIENT,6.694,1,,,,,,stimuli/images/PICTURE_141.png,CLIENT,5ec513570e821a440f878858,29/04/1999,2020-08-13_12h52.19.132,proactive2,2020.1.2,MacIntel,60,5f341be081b9052c55068110,5f3529559e502b4786c79dd7,4,,,,,,sunflower,,,,,,,,,,,4,2,,,,,,,,,,,,,,,,,,,0,71,71,93,1
,,?,0.001,0,,,,,,stimuli/images/PICTURE_85.png,TOILET,5ec513570e821a440f878858,29/04/1999,2020-08-13_12h52.19.132,proactive2,2020.1.2,MacIntel,60,5f341be081b9052c55068110,5f3529559e502b4786c79dd7,4,,,,,,diamond,,,,,,,,,,,5,1,,,,,,,,,,,,,,,,,,,0,72,72,142,1
,,?,0.001,0,,,,,,stimuli/images/PICTURE_356.png,DANGER,5ec513570e821a440f878858,29/04/1999,2020-08-13_12h52.19.132,proactive2,2020.1.2,MacIntel,60,5f341be081b9052c55068110,5f3529559e502b4786c79dd7,4,,,,,,pawn,,,,,,,,,,,6,0,,,,,,,,,,,,,,,,,,,0,73,73,173,1
,,?,0.001,0,,,,,,stimuli/images/PICTURE_2.png,JUNGLE,5ec513570e821a440f878858,29/04/1999,2020-08-13_12h52.19.132,proactive2,2020.1.2,MacIntel,60,5f341be081b9052c55068110,5f3529559e502b4786c79dd7,4,,,,,,tyre,,,,,,,,,,,1,2,,,,,,,,,,,,,,,,,,,0,74,74,1,1
,,?,0.001,0,,,,,,stimuli/images/PICTURE_504.png,ARTIST,5ec513570e821a440f878858,29/04/1999,2020-08-13_12h52.19.132,proactive2,2020.1.2,MacIntel,60,5f341be081b9052c55068110,5f3529559e502b4786c79dd7,4,,,,,,wheel,,,,,,,,,,,5,1,,,,,,,,,,,,,,,,,,,0,75,75,144,1
,,?,0.001,0,,,,,,stimuli/images/PICTURE_383.png,SERIES,5ec513570e821a440f878858,29/04/1999,2020-08-13_12h52.19.132,proactive2,2020.1.2,MacIntel,60,5f341be081b9052c55068110,5f3529559e502b4786c79dd7,4,,,,,,coin,,,,,,,,,,,5,1,,,,,,,,,,,,,,,,,,,0,76,76,138,1
,,?,0,0,,,,,,stimuli/images/PICTURE_2.png,YARD,5ec513570e821a440f878858,29/04/1999,2020-08-13_12h52.19.132,proactive2,2020.1.2,MacIntel,60,5f341be081b9052c55068110,5f3529559e502b4786c79dd7,4,,,,,,tyre,,,,,,,,,,,6,2,,,,,,,,,,,,,,,,,,,0,77,77,163,1
,,?,0,0,,,,,,stimuli/images/PICTURE_688.png,CASINO,5ec513570e821a440f878858,29/04/1999,2020-08-13_12h52.19.132,proactive2,2020.1.2,MacIntel,60,5f341be081b9052c55068110,5f3529559e502b4786c79dd7,4,,,,,,runner,,,,,,,,,,,1,0,,,,,,,,,,,,,,,,,,,0,78,78,12,1
,,?,0,0,,,,,,stimuli/images/PICTURE_208.png,LOTS,5ec513570e821a440f878858,29/04/1999,2020-08-13_12h52.19.132,proactive2,2020.1.2,MacIntel,60,5f341be081b9052c55068110,5f3529559e502b4786c79dd7,4,,,,,,microphone,,,,,,,,,,,2,0,,,,,,,,,,,,,,,,,,,0,79,79,30,1
,,?,0.001,0,,,,,,stimuli/images/PICTURE_177.png,WRITER,5ec513570e821a440f878858,29/04/1999,2020-08-13_12h52.19.132,proactive2,2020.1.2,MacIntel,60,5f341be081b9052c55068110,5f3529559e502b4786c79dd7,4,,,,,,mushroom,,,,,,,,,,,5,1,,,,,,,,,,,,,,,,,,,0,80,80,123,1
,,RIVER,2.521,1,,,,,,stimuli/images/PICTURE_297.png,RIVER,5ec513570e821a440f878858,29/04/1999,2020-08-13_12h52.19.132,proactive2,2020.1.2,MacIntel,60,5f341be081b9052c55068110,5f3529559e502b4786c79dd7,4,,,,,,aeroplane,,,,,,,,,,,4,1,,,,,,,,,,,,,,,,,,,0,81,81,117,1
,,LIFE,2.583,1,,,,,,stimuli/images/PICTURE_285.png,LIFE,5ec513570e821a440f878858,29/04/1999,2020-08-13_12h52.19.132,proactive2,2020.1.2,MacIntel,60,5f341be081b9052c55068110,5f3529559e502b4786c79dd7,4,,,,,,carrot,,,,,,,,,,,4,1,,,,,,,,,,,,,,,,,,,0,82,82,103,1
,,?,0.001,0,,,,,,stimuli/images/PICTURE_692.png,MONTH,5ec513570e821a440f878858,29/04/1999,2020-08-13_12h52.19.132,proactive2,2020.1.2,MacIntel,60,5f341be081b9052c55068110,5f3529559e502b4786c79dd7,4,,,,,,cherry,,,,,,,,,,,2,0,,,,,,,,,,,,,,,,,,,0,83,83,45,1
,,APPLE,1.963,1,,,,,,stimuli/images/PICTURE_509.png,APPLE,5ec513570e821a440f878858,29/04/1999,2020-08-13_12h52.19.132,proactive2,2020.1.2,MacIntel,60,5f341be081b9052c55068110,5f3529559e502b4786c79dd7,4,,,,,,telephone,,,,,,,,,,,4,2,,,,,,,,,,,,,,,,,,,0,84,84,112,1
,,?,0.001,0,,,,,,stimuli/images/PICTURE_675.png,SALE,5ec513570e821a440f878858,29/04/1999,2020-08-13_12h52.19.132,proactive2,2020.1.2,MacIntel,60,5f341be081b9052c55068110,5f3529559e502b4786c79dd7,4,,,,,,windmill,,,,,,,,,,,5,1,,,,,,,,,,,,,,,,,,,0,85,85,141,1
,,?,0.001,0,,,,,,stimuli/images/PICTURE_95.png,BOYS,5ec513570e821a440f878858,29/04/1999,2020-08-13_12h52.19.132,proactive2,2020.1.2,MacIntel,60,5f341be081b9052c55068110,5f3529559e502b4786c79dd7,4,,,,,,suitcase,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,0,86,86,3,1
,,?,0.001,0,,,,,,stimuli/images/PICTURE_655.png,TOILET,5ec513570e821a440f878858,29/04/1999,2020-08-13_12h52.19.132,proactive2,2020.1.2,MacIntel,60,5f341be081b9052c55068110,5f3529559e502b4786c79dd7,4,,,,,,megaphone,,,,,,,,,,,2,1,,,,,,,,,,,,,,,,,,,0,87,87,35,1
