consent_key.keys,consent_key.rt,recalled,recalled_rt,recall_acc,example_recall.thisRepN,example_recall.thisTrialN,example_recall.thisN,example_recall.thisIndex,example_recall.ran,file,word,participant,please enter your date of birth (dd/mm/yyyy),date,expName,psychopyVersion,OS,frameRate,STUDY_ID,SESSION_ID,list,prac_learn_study_loop.thisRepN,prac_learn_study_loop.thisTrialN,prac_learn_study_loop.thisN,prac_learn_study_loop.thisIndex,prac_learn_study_loop.ran,image,prac_learn_test_loop.thisRepN,prac_learn_test_loop.thisTrialN,prac_learn_test_loop.thisN,prac_learn_test_loop.thisIndex,prac_learn_test_loop.ran,learn_study_loop.thisRepN,learn_study_loop.thisTrialN,learn_study_loop.thisN,learn_study_loop.thisIndex,learn_study_loop.ran,list_no,block_no,learn_test_loop.thisRepN,learn_test_loop.thisTrialN,learn_test_loop.thisN,learn_test_loop.thisIndex,learn_test_loop.ran,learn_blocks.thisRepN,learn_blocks.thisTrialN,learn_blocks.thisN,learn_blocks.thisIndex,learn_blocks.ran,block_csv,key_resp_13.keys,key_resp_13.rt,learn_blocks_loop.thisRepN,learn_blocks_loop.thisTrialN,learn_blocks_loop.thisN,learn_blocks_loop.thisIndex,learn_blocks_loop.ran,final_learn_test.thisRepN,final_learn_test.thisTrialN,final_learn_test.thisN,final_learn_test.thisIndex,final_learn_test.ran,s_im1,s_im2,s_im3,s_im4,s_im5,s_im6,s_im7,s_im8,s_im1pos,s_im2pos,s_im3pos,s_im4pos,s_im5pos,s_im6pos,s_im7pos,s_im8pos,s_tarright,search_resp.keys,search_loop.thisRepN,search_loop.thisTrialN,search_loop.thisN,search_loop.thisIndex,search_loop.ran,prac_wm_search_loop.thisRepN,prac_wm_search_loop.thisTrialN,prac_wm_search_loop.thisN,prac_wm_search_loop.thisIndex,prac_wm_search_loop.ran,prac_wm_test_loop.thisRepN,prac_wm_test_loop.thisTrialN,prac_wm_test_loop.thisN,prac_wm_test_loop.thisIndex,prac_wm_test_loop.ran,wm_recalled1,wm_recall_rt1,wm_probed1,wm_recall_acc1,wm_recalled2,wm_recall_rt2,wm_probed2,wm_recall_acc2,wm_recalled3,wm_recall_rt3,wm_probed3,wm_recall_acc3,wm_recalled4,wm_recall_rt4,wm_probed4,wm_recall_acc4,prac_wm_trial_loop.thisRepN,prac_wm_trial_loop.thisTrialN,prac_wm_trial_loop.thisN,prac_wm_trial_loop.thisIndex,prac_wm_trial_loop.ran,word1,image1,file1,item_type1,word2,image2,file2,item_type2,word4,image4,file4,item_type4,word3,image3,file3,item_type3,wm_search_loop.thisRepN,wm_search_loop.thisTrialN,wm_search_loop.thisN,wm_search_loop.thisIndex,wm_search_loop.ran,wm_test_loop.thisRepN,wm_test_loop.thisTrialN,wm_test_loop.thisN,wm_test_loop.thisIndex,wm_test_loop.ran,wm_trial_loop.thisRepN,wm_trial_loop.thisTrialN,wm_trial_loop.thisN,wm_trial_loop.thisIndex,wm_trial_loop.ran
,,,,,,,,,,,,59e3b0252f63d30001c8f6f9,06/08/1955,2020-09-10_09h46.42.989,proactive3.1,2020.1.2,Win32,60,5f599a131af4471f3d752b7b,5f5a2e0e7e4af20917851c62,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,stimuli/search/t.png,stimuli/search/r.png,stimuli/search/t.png,stimuli/search/b.png,stimuli/search/b.png,stimuli/search/t.png,stimuli/search/t.png,stimuli/search/b.png,"[-0.23833333333333334,0.3528597666032315]","[-0.17833333333333334,0.3963541809876762]","[0.17833333333333334,0.3334101614405882]","[0.23833333333333334,0.32681300673132746]","[0.17833333333333334,-0.38968889411175855]","[0.23833333333333334,-0.39476625560329853]","[-0.23833333333333334,-0.3842237806537149]","[-0.17833333333333334,-0.3287601427082541]",1,,,,,,,2,0,2,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,59e3b0252f63d30001c8f6f9,06/08/1955,2020-09-10_09h46.42.989,proactive3.1,2020.1.2,Win32,60,5f599a131af4471f3d752b7b,5f5a2e0e7e4af20917851c62,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,stimuli/search/t.png,stimuli/search/b.png,stimuli/search/b.png,stimuli/search/t.png,stimuli/search/t.png,stimuli/search/b.png,stimuli/search/r.png,stimuli/search/t.png,"[-0.23833333333333334,0.41506334734792893]","[-0.17833333333333334,0.3687313199731085]","[0.17833333333333334,0.34486975907993167]","[0.23833333333333334,0.36869308409828666]","[0.17833333333333334,-0.4075729504391494]","[0.23833333333333334,-0.3962005776554784]","[-0.23833333333333334,-0.3869008266616189]","[-0.17833333333333334,-0.3754518742745499]",1,,,,,,,3,0,3,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,59e3b0252f63d30001c8f6f9,06/08/1955,2020-09-10_09h46.42.989,proactive3.1,2020.1.2,Win32,60,5f599a131af4471f3d752b7b,5f5a2e0e7e4af20917851c62,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,59e3b0252f63d30001c8f6f9,06/08/1955,2020-09-10_09h46.42.989,proactive3.1,2020.1.2,Win32,60,5f599a131af4471f3d752b7b,5f5a2e0e7e4af20917851c62,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,59e3b0252f63d30001c8f6f9,06/08/1955,2020-09-10_09h46.42.989,proactive3.1,2020.1.2,Win32,60,5f599a131af4471f3d752b7b,5f5a2e0e7e4af20917851c62,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,59e3b0252f63d30001c8f6f9,06/08/1955,2020-09-10_09h46.42.989,proactive3.1,2020.1.2,Win32,60,5f599a131af4471f3d752b7b,5f5a2e0e7e4af20917851c62,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SISTER,3.619,1,FALSE,BREAK,4.84,3,FALSE,?,10.004,0,FALSE,?,10.019,2,FALSE,0,2,2,1,1,SISTER,shield,stimuli/images/PICTURE_501.png,prac,BLOOD,sledge,stimuli/images/PICTURE_625.png,prac,PUNK,kite,stimuli/images/PICTURE_720.png,prac,BREATH,chalk,stimuli/images/PICTURE_622.png,prac,,,,,,,,,,,,,,,
,,,,,,,,,,,,59e3b0252f63d30001c8f6f9,06/08/1955,2020-09-10_09h46.42.989,proactive3.1,2020.1.2,Win32,60,5f599a131af4471f3d752b7b,5f5a2e0e7e4af20917851c62,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,stimuli/search/t.png,stimuli/search/b.png,stimuli/search/b.png,stimuli/search/t.png,stimuli/search/t.png,stimuli/search/b.png,stimuli/search/r.png,stimuli/search/t.png,"[-0.23833333333333334,0.3754109741129188]","[-0.17833333333333334,0.3371223610502083]","[0.17833333333333334,0.34452779262090244]","[0.23833333333333334,0.39488958279362]","[0.17833333333333334,-0.3910353619406127]","[0.23833333333333334,-0.3541165369162605]","[-0.23833333333333334,-0.3513324353256468]","[-0.17833333333333334,-0.3978679894036251]",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,,,,,,,,,,
,,,,,,,,,,,,59e3b0252f63d30001c8f6f9,06/08/1955,2020-09-10_09h46.42.989,proactive3.1,2020.1.2,Win32,60,5f599a131af4471f3d752b7b,5f5a2e0e7e4af20917851c62,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,stimuli/search/b.png,stimuli/search/t.png,stimuli/search/t.png,stimuli/search/b.png,stimuli/search/b.png,stimuli/search/t.png,stimuli/search/r.png,stimuli/search/t.png,"[-0.23833333333333334,0.391605959869265]","[-0.17833333333333334,0.3594747919679262]","[0.17833333333333334,0.3507767382673259]","[0.23833333333333334,0.3379570100532694]","[0.17833333333333334,-0.3781288445311926]","[0.23833333333333334,-0.39630122807002144]","[-0.23833333333333334,-0.3603033171980839]","[-0.17833333333333334,-0.40183748673544595]",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,1,,,,,,,,,,
,,,,,,,,,,,,59e3b0252f63d30001c8f6f9,06/08/1955,2020-09-10_09h46.42.989,proactive3.1,2020.1.2,Win32,60,5f599a131af4471f3d752b7b,5f5a2e0e7e4af20917851c62,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,stimuli/search/b.png,stimuli/search/t.png,stimuli/search/b.png,stimuli/search/t.png,stimuli/search/b.png,stimuli/search/t.png,stimuli/search/b.png,stimuli/search/r.png,"[-0.23833333333333334,0.4044091741053196]","[-0.17833333333333334,0.3349215197450107]","[0.17833333333333334,0.41557047704033606]","[0.23833333333333334,0.3914296001309127]","[0.17833333333333334,-0.39725797262661644]","[0.23833333333333334,-0.3744902642893244]","[-0.23833333333333334,-0.36785527240082133]","[-0.17833333333333334,-0.3906283740638866]",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,1,,,,,,,,,,
,,,,,,,,,,,,59e3b0252f63d30001c8f6f9,06/08/1955,2020-09-10_09h46.42.989,proactive3.1,2020.1.2,Win32,60,5f599a131af4471f3d752b7b,5f5a2e0e7e4af20917851c62,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,stimuli/search/b.png,stimuli/search/t.png,stimuli/search/b.png,stimuli/search/t.png,stimuli/search/r.png,stimuli/search/t.png,stimuli/search/b.png,stimuli/search/t.png,"[-0.23833333333333334,0.3966877438498074]","[-0.17833333333333334,0.407770164909754]","[0.17833333333333334,0.3618573516250999]","[0.23833333333333334,0.3307700375118748]","[0.17833333333333334,-0.37354465398758835]","[0.23833333333333334,-0.38827941508540836]","[-0.23833333333333334,-0.4118979311523281]","[-0.17833333333333334,-0.3605368884727133]",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,3,0,1,,,,,,,,,,
,,,,,,,,,,,,59e3b0252f63d30001c8f6f9,06/08/1955,2020-09-10_09h46.42.989,proactive3.1,2020.1.2,Win32,60,5f599a131af4471f3d752b7b,5f5a2e0e7e4af20917851c62,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,,,,,
,,,,,,,,,,,,59e3b0252f63d30001c8f6f9,06/08/1955,2020-09-10_09h46.42.989,proactive3.1,2020.1.2,Win32,60,5f599a131af4471f3d752b7b,5f5a2e0e7e4af20917851c62,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,1,,,,,
,,,,,,,,,,,,59e3b0252f63d30001c8f6f9,06/08/1955,2020-09-10_09h46.42.989,proactive3.1,2020.1.2,Win32,60,5f599a131af4471f3d752b7b,5f5a2e0e7e4af20917851c62,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,1,,,,,
,,,,,,,,,,,,59e3b0252f63d30001c8f6f9,06/08/1955,2020-09-10_09h46.42.989,proactive3.1,2020.1.2,Win32,60,5f599a131af4471f3d752b7b,5f5a2e0e7e4af20917851c62,2,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,?,0.001,1,FALSE,?,0.001,3,FALSE,?,0,2,FALSE,?,0.001,0,FALSE,,,,,,SYSTEM,sun,stimuli/images/PICTURE_488.png,new-new,ARTIST,calendar,stimuli/images/PICTURE_108.png,mis-match,LETTER,mirror,stimuli/images/PICTURE_340.png,match,TEAR,hanger,stimuli/images/PICTURE_147.png,old-new,,,,,,,,,,,0,0,0,41,1
,,,,,,,,,,,,59e3b0252f63d30001c8f6f9,06/08/1955,2020-09-10_09h46.42.989,proactive3.1,2020.1.2,Win32,60,5f599a131af4471f3d752b7b,5f5a2e0e7e4af20917851c62,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,stimuli/search/b.png,stimuli/search/t.png,stimuli/search/b.png,stimuli/search/r.png,stimuli/search/t.png,stimuli/search/b.png,stimuli/search/t.png,stimuli/search/b.png,"[-0.23833333333333334,0.3759674696352051]","[-0.17833333333333334,0.40434008847974795]","[0.17833333333333334,0.33897324839528464]","[0.23833333333333334,0.36022022550791344]","[0.17833333333333334,-0.35194974096564785]","[0.23833333333333334,-0.3395832238435155]","[-0.23833333333333334,-0.33602134613235196]","[-0.17833333333333334,-0.354336437439665]",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,,,,,,,,,,
,,,,,,,,,,,,59e3b0252f63d30001c8f6f9,06/08/1955,2020-09-10_09h46.42.989,proactive3.1,2020.1.2,Win32,60,5f599a131af4471f3d752b7b,5f5a2e0e7e4af20917851c62,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,stimuli/search/b.png,stimuli/search/t.png,stimuli/search/b.png,stimuli/search/r.png,stimuli/search/b.png,stimuli/search/t.png,stimuli/search/t.png,stimuli/search/b.png,"[-0.23833333333333334,0.3431396416983971]","[-0.17833333333333334,0.38367990803848034]","[0.17833333333333334,0.34599800866604774]","[0.23833333333333334,0.3920214045637795]","[0.17833333333333334,-0.3828079101821172]","[0.23833333333333334,-0.3515364163915312]","[-0.23833333333333334,-0.4154763509542235]","[-0.17833333333333334,-0.33960065578861576]",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,1,,,,,,,,,,
,,,,,,,,,,,,59e3b0252f63d30001c8f6f9,06/08/1955,2020-09-10_09h46.42.989,proactive3.1,2020.1.2,Win32,60,5f599a131af4471f3d752b7b,5f5a2e0e7e4af20917851c62,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,stimuli/search/l.png,stimuli/search/b.png,stimuli/search/t.png,stimuli/search/b.png,stimuli/search/b.png,stimuli/search/t.png,stimuli/search/t.png,stimuli/search/b.png,"[-0.23833333333333334,0.35200662301016167]","[-0.17833333333333334,0.3630533849420292]","[0.17833333333333334,0.41125464577709425]","[0.23833333333333334,0.3351257987463887]","[0.17833333333333334,-0.39184939523349555]","[0.23833333333333334,-0.38079109259019706]","[-0.23833333333333334,-0.35246748034026676]","[-0.17833333333333334,-0.3680189156655914]",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,1,,,,,,,,,,
,,,,,,,,,,,,59e3b0252f63d30001c8f6f9,06/08/1955,2020-09-10_09h46.42.989,proactive3.1,2020.1.2,Win32,60,5f599a131af4471f3d752b7b,5f5a2e0e7e4af20917851c62,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,stimuli/search/l.png,stimuli/search/t.png,stimuli/search/b.png,stimuli/search/t.png,stimuli/search/b.png,stimuli/search/t.png,stimuli/search/t.png,stimuli/search/b.png,"[-0.23833333333333334,0.3588292194430894]","[-0.17833333333333334,0.41250758680865135]","[0.17833333333333334,0.343620163928265]","[0.23833333333333334,0.392440424462002]","[0.17833333333333334,-0.35858207225370714]","[0.23833333333333334,-0.3711995216820944]","[-0.23833333333333334,-0.34024213314998913]","[-0.17833333333333334,-0.36839476561078977]",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,3,0,1,,,,,,,,,,
,,,,,,,,,,,,59e3b0252f63d30001c8f6f9,06/08/1955,2020-09-10_09h46.42.989,proactive3.1,2020.1.2,Win32,60,5f599a131af4471f3d752b7b,5f5a2e0e7e4af20917851c62,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,,,,,
,,,,,,,,,,,,59e3b0252f63d30001c8f6f9,06/08/1955,2020-09-10_09h46.42.989,proactive3.1,2020.1.2,Win32,60,5f599a131af4471f3d752b7b,5f5a2e0e7e4af20917851c62,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,1,,,,,
,,,,,,,,,,,,59e3b0252f63d30001c8f6f9,06/08/1955,2020-09-10_09h46.42.989,proactive3.1,2020.1.2,Win32,60,5f599a131af4471f3d752b7b,5f5a2e0e7e4af20917851c62,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,1,,,,,
,,,,,,,,,,,,59e3b0252f63d30001c8f6f9,06/08/1955,2020-09-10_09h46.42.989,proactive3.1,2020.1.2,Win32,60,5f599a131af4471f3d752b7b,5f5a2e0e7e4af20917851c62,2,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NIGHT,4.099,3,TRUE,WRITER,10.017,1,TRUE,ROOF,3.951,0,TRUE,DESK,10.002,2,FALSE,,,,,,ROOF,planet,stimuli/images/PICTURE_18.png,new-new,WRITER,watch,stimuli/images/PICTURE_452.png,new-new,NIGHT,cap,stimuli/images/PICTURE_203.png,new-new,DEATH,suitcase,stimuli/images/PICTURE_95.png,new-new,,,,,,,,,,,0,1,1,27,1
,,,,,,,,,,,,59e3b0252f63d30001c8f6f9,06/08/1955,2020-09-10_09h46.42.989,proactive3.1,2020.1.2,Win32,60,5f599a131af4471f3d752b7b,5f5a2e0e7e4af20917851c62,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,stimuli/search/t.png,stimuli/search/b.png,stimuli/search/t.png,stimuli/search/b.png,stimuli/search/t.png,stimuli/search/r.png,stimuli/search/t.png,stimuli/search/b.png,"[-0.23833333333333334,0.37557073314260075]","[-0.17833333333333334,0.3462312594354959]","[0.17833333333333334,0.374000582845712]","[0.23833333333333334,0.33732367871067115]","[0.17833333333333334,-0.3407436952314177]","[0.23833333333333334,-0.33711341140888706]","[-0.23833333333333334,-0.41033591878371267]","[-0.17833333333333334,-0.33207013544435515]",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,,,,,,,,,,
,,,,,,,,,,,,59e3b0252f63d30001c8f6f9,06/08/1955,2020-09-10_09h46.42.989,proactive3.1,2020.1.2,Win32,60,5f599a131af4471f3d752b7b,5f5a2e0e7e4af20917851c62,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,stimuli/search/t.png,stimuli/search/b.png,stimuli/search/b.png,stimuli/search/r.png,stimuli/search/t.png,stimuli/search/b.png,stimuli/search/t.png,stimuli/search/b.png,"[-0.23833333333333334,0.4087181478311647]","[-0.17833333333333334,0.3387053259151063]","[0.17833333333333334,0.3955574902321959]","[0.23833333333333334,0.34938184389159216]","[0.17833333333333334,-0.33401003159953174]","[0.23833333333333334,-0.3310302299588974]","[-0.23833333333333334,-0.3758789947465438]","[-0.17833333333333334,-0.3780127456398178]",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,1,,,,,,,,,,
,,,,,,,,,,,,59e3b0252f63d30001c8f6f9,06/08/1955,2020-09-10_09h46.42.989,proactive3.1,2020.1.2,Win32,60,5f599a131af4471f3d752b7b,5f5a2e0e7e4af20917851c62,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,stimuli/search/b.png,stimuli/search/t.png,stimuli/search/b.png,stimuli/search/t.png,stimuli/search/b.png,stimuli/search/t.png,stimuli/search/t.png,stimuli/search/l.png,"[-0.23833333333333334,0.3852104997076079]","[-0.17833333333333334,0.36536080982735014]","[0.17833333333333334,0.3873463571159675]","[0.23833333333333334,0.3606571625597683]","[0.17833333333333334,-0.35007585025365745]","[0.23833333333333334,-0.4134409330126911]","[-0.23833333333333334,-0.3320163455022211]","[-0.17833333333333334,-0.33120937206058954]",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,1,,,,,,,,,,
,,,,,,,,,,,,59e3b0252f63d30001c8f6f9,06/08/1955,2020-09-10_09h46.42.989,proactive3.1,2020.1.2,Win32,60,5f599a131af4471f3d752b7b,5f5a2e0e7e4af20917851c62,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,stimuli/search/b.png,stimuli/search/t.png,stimuli/search/b.png,stimuli/search/t.png,stimuli/search/l.png,stimuli/search/b.png,stimuli/search/t.png,stimuli/search/b.png,"[-0.23833333333333334,0.376812708582937]","[-0.17833333333333334,0.40902829029829907]","[0.17833333333333334,0.40068996602067053]","[0.23833333333333334,0.3975402839400975]","[0.17833333333333334,-0.393010180165773]","[0.23833333333333334,-0.33891168315571923]","[-0.23833333333333334,-0.40072507942266666]","[-0.17833333333333334,-0.3610713692600653]",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,3,0,1,,,,,,,,,,
,,,,,,,,,,,,59e3b0252f63d30001c8f6f9,06/08/1955,2020-09-10_09h46.42.989,proactive3.1,2020.1.2,Win32,60,5f599a131af4471f3d752b7b,5f5a2e0e7e4af20917851c62,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,,,,,
,,,,,,,,,,,,59e3b0252f63d30001c8f6f9,06/08/1955,2020-09-10_09h46.42.989,proactive3.1,2020.1.2,Win32,60,5f599a131af4471f3d752b7b,5f5a2e0e7e4af20917851c62,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,1,,,,,
,,,,,,,,,,,,59e3b0252f63d30001c8f6f9,06/08/1955,2020-09-10_09h46.42.989,proactive3.1,2020.1.2,Win32,60,5f599a131af4471f3d752b7b,5f5a2e0e7e4af20917851c62,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,1,,,,,
,,,,,,,,,,,,59e3b0252f63d30001c8f6f9,06/08/1955,2020-09-10_09h46.42.989,proactive3.1,2020.1.2,Win32,60,5f599a131af4471f3d752b7b,5f5a2e0e7e4af20917851c62,2,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,?,0.001,2,FALSE,?,0.002,0,FALSE,?,0.001,3,FALSE,?,0.001,1,FALSE,,,,,,SPIRIT,coin,stimuli/images/PICTURE_383.png,new-new,LEADER,cathedral,stimuli/images/PICTURE_403.png,new-new,HOTEL,planet,stimuli/images/PICTURE_18.png,new-new,IDEAS,cap,stimuli/images/PICTURE_203.png,new-new,,,,,,,,,,,0,2,2,95,1
,,,,,,,,,,,,59e3b0252f63d30001c8f6f9,06/08/1955,2020-09-10_09h46.42.989,proactive3.1,2020.1.2,Win32,60,5f599a131af4471f3d752b7b,5f5a2e0e7e4af20917851c62,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,stimuli/search/b.png,stimuli/search/t.png,stimuli/search/b.png,stimuli/search/t.png,stimuli/search/b.png,stimuli/search/l.png,stimuli/search/b.png,stimuli/search/t.png,"[-0.23833333333333334,0.3678576605921188]","[-0.17833333333333334,0.3523144845219444]","[0.17833333333333334,0.3579500071451038]","[0.23833333333333334,0.3772445691735665]","[0.17833333333333334,-0.3521185270360848]","[0.23833333333333334,-0.4123989244862361]","[-0.23833333333333334,-0.3766649797124683]","[-0.17833333333333334,-0.3288244559397896]",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,,,,,,,,,,
,,,,,,,,,,,,59e3b0252f63d30001c8f6f9,06/08/1955,2020-09-10_09h46.42.989,proactive3.1,2020.1.2,Win32,60,5f599a131af4471f3d752b7b,5f5a2e0e7e4af20917851c62,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,stimuli/search/t.png,stimuli/search/b.png,stimuli/search/b.png,stimuli/search/r.png,stimuli/search/t.png,stimuli/search/b.png,stimuli/search/b.png,stimuli/search/t.png,"[-0.23833333333333334,0.3665407092294177]","[-0.17833333333333334,0.3960464260199588]","[0.17833333333333334,0.3909999641805277]","[0.23833333333333334,0.4049855770586184]","[0.17833333333333334,-0.33283621907212996]","[0.23833333333333334,-0.34737495162792836]","[-0.23833333333333334,-0.3935488922251937]","[-0.17833333333333334,-0.34093187642137635]",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,1,,,,,,,,,,
