consent_key.keys,consent_key.rt,recalled,recalled_rt,recall_acc,example_recall.thisRepN,example_recall.thisTrialN,example_recall.thisN,example_recall.thisIndex,example_recall.ran,file,word,participant,please enter your date of birth (dd/mm/yyyy),date,expName,psychopyVersion,OS,frameRate,list,prac_learn_study_loop.thisRepN,prac_learn_study_loop.thisTrialN,prac_learn_study_loop.thisN,prac_learn_study_loop.thisIndex,prac_learn_study_loop.ran,image,prac_learn_test_loop.thisRepN,prac_learn_test_loop.thisTrialN,prac_learn_test_loop.thisN,prac_learn_test_loop.thisIndex,prac_learn_test_loop.ran,learn_study_loop.thisRepN,learn_study_loop.thisTrialN,learn_study_loop.thisN,learn_study_loop.thisIndex,learn_study_loop.ran,list_no,block_no,learn_test_loop.thisRepN,learn_test_loop.thisTrialN,learn_test_loop.thisN,learn_test_loop.thisIndex,learn_test_loop.ran,learn_blocks.thisRepN,learn_blocks.thisTrialN,learn_blocks.thisN,learn_blocks.thisIndex,learn_blocks.ran,block_csv,key_resp_13.keys,key_resp_13.rt,learn_blocks_loop.thisRepN,learn_blocks_loop.thisTrialN,learn_blocks_loop.thisN,learn_blocks_loop.thisIndex,learn_blocks_loop.ran,final_learn_test.thisRepN,final_learn_test.thisTrialN,final_learn_test.thisN,final_learn_test.thisIndex,final_learn_test.ran,prac_wm_test_loop.thisRepN,prac_wm_test_loop.thisTrialN,prac_wm_test_loop.thisN,prac_wm_test_loop.thisIndex,prac_wm_test_loop.ran,wm_recalled1,wm_recall_rt1,wm_probed1,wm_recall_acc1,wm_recalled2,wm_recall_rt2,wm_probed2,wm_recall_acc2,wm_recalled3,wm_recall_rt3,wm_probed3,wm_recall_acc3,wm_recalled4,wm_recall_rt4,wm_probed4,wm_recall_acc4,prac_wm_trial_loop.thisRepN,prac_wm_trial_loop.thisTrialN,prac_wm_trial_loop.thisN,prac_wm_trial_loop.thisIndex,prac_wm_trial_loop.ran,word1,image1,file1,item_type1,word2,image2,file2,item_type2,word4,image4,file4,item_type4,word3,image3,file3,item_type3,wm_test_loop.thisRepN,wm_test_loop.thisTrialN,wm_test_loop.thisN,wm_test_loop.thisIndex,wm_test_loop.ran,wm_trial_loop.thisRepN,wm_trial_loop.thisTrialN,wm_trial_loop.thisN,wm_trial_loop.thisIndex,wm_trial_loop.ran
,,?,0.0014,0,,,,,,stimuli/images/PICTURE_123.png,ADVICE,5c92870723bd7e001870138e,1009,2020-09-12_06h49.43.748,proactive3.2,2020.1.2,Linux x86_64,60,1,,,,,,dart,,,,,,,,,,,5,0,0,57,57,40,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,CLIENT,6.4383,1,,,,,,stimuli/images/PICTURE_708.png,CLIENT,5c92870723bd7e001870138e,1009,2020-09-12_06h49.43.748,proactive3.2,2020.1.2,Linux x86_64,60,1,,,,,,monkey,,,,,,,,,,,1,0,0,58,58,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,?,0.0021,0,,,,,,stimuli/images/PICTURE_708.png,PENNY,5c92870723bd7e001870138e,1009,2020-09-12_06h49.43.748,proactive3.2,2020.1.2,Linux x86_64,60,1,,,,,,monkey,,,,,,,,,,,4,0,0,59,59,31,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,5c92870723bd7e001870138e,1009,2020-09-12_06h49.43.748,proactive3.2,2020.1.2,Linux x86_64,60,1,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,stimuli/learn-block1.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_405.png,PLENTY,5c92870723bd7e001870138e,1009,2020-09-12_06h49.43.748,proactive3.2,2020.1.2,Linux x86_64,60,1,,,,,,anchor,,,,,,0,0,0,23,1,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_675.png,SALE,5c92870723bd7e001870138e,1009,2020-09-12_06h49.43.748,proactive3.2,2020.1.2,Linux x86_64,60,1,,,,,,windmill,,,,,,0,1,1,47,1,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_95.png,HONEY,5c92870723bd7e001870138e,1009,2020-09-12_06h49.43.748,proactive3.2,2020.1.2,Linux x86_64,60,1,,,,,,suitcase,,,,,,0,2,2,44,1,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_327.png,CASINO,5c92870723bd7e001870138e,1009,2020-09-12_06h49.43.748,proactive3.2,2020.1.2,Linux x86_64,60,1,,,,,,helmet,,,,,,0,3,3,20,1,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_708.png,RECORD,5c92870723bd7e001870138e,1009,2020-09-12_06h49.43.748,proactive3.2,2020.1.2,Linux x86_64,60,1,,,,,,monkey,,,,,,0,4,4,58,1,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_750.png,HOTEL,5c92870723bd7e001870138e,1009,2020-09-12_06h49.43.748,proactive3.2,2020.1.2,Linux x86_64,60,1,,,,,,kettle,,,,,,0,5,5,27,1,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_667.png,RIVER,5c92870723bd7e001870138e,1009,2020-09-12_06h49.43.748,proactive3.2,2020.1.2,Linux x86_64,60,1,,,,,,daisy,,,,,,0,6,6,10,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_95.png,MILLER,5c92870723bd7e001870138e,1009,2020-09-12_06h49.43.748,proactive3.2,2020.1.2,Linux x86_64,60,1,,,,,,suitcase,,,,,,0,7,7,56,1,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_297.png,RIVER,5c92870723bd7e001870138e,1009,2020-09-12_06h49.43.748,proactive3.2,2020.1.2,Linux x86_64,60,1,,,,,,aeroplane,,,,,,0,8,8,39,1,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_339.png,CLIENT,5c92870723bd7e001870138e,1009,2020-09-12_06h49.43.748,proactive3.2,2020.1.2,Linux x86_64,60,1,,,,,,backpack,,,,,,0,9,9,11,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_654.png,MONTH,5c92870723bd7e001870138e,1009,2020-09-12_06h49.43.748,proactive3.2,2020.1.2,Linux x86_64,60,1,,,,,,pencil,,,,,,0,10,10,29,1,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_68.png,MILE,5c92870723bd7e001870138e,1009,2020-09-12_06h49.43.748,proactive3.2,2020.1.2,Linux x86_64,60,1,,,,,,candle,,,,,,0,11,11,51,1,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_147.png,WOMEN,5c92870723bd7e001870138e,1009,2020-09-12_06h49.43.748,proactive3.2,2020.1.2,Linux x86_64,60,1,,,,,,hanger,,,,,,0,12,12,7,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_564.png,BATH,5c92870723bd7e001870138e,1009,2020-09-12_06h49.43.748,proactive3.2,2020.1.2,Linux x86_64,60,1,,,,,,spoon,,,,,,0,13,13,26,1,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_32.png,KIND,5c92870723bd7e001870138e,1009,2020-09-12_06h49.43.748,proactive3.2,2020.1.2,Linux x86_64,60,1,,,,,,crown,,,,,,0,14,14,35,1,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_467.png,POLICY,5c92870723bd7e001870138e,1009,2020-09-12_06h49.43.748,proactive3.2,2020.1.2,Linux x86_64,60,1,,,,,,peg,,,,,,0,15,15,53,1,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_57.png,MOMENT,5c92870723bd7e001870138e,1009,2020-09-12_06h49.43.748,proactive3.2,2020.1.2,Linux x86_64,60,1,,,,,,stamp,,,,,,0,16,16,37,1,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_403.png,RIVER,5c92870723bd7e001870138e,1009,2020-09-12_06h49.43.748,proactive3.2,2020.1.2,Linux x86_64,60,1,,,,,,cathedral,,,,,,0,17,17,40,1,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_403.png,TOILET,5c92870723bd7e001870138e,1009,2020-09-12_06h49.43.748,proactive3.2,2020.1.2,Linux x86_64,60,1,,,,,,cathedral,,,,,,0,18,18,25,1,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_340.png,VALLEY,5c92870723bd7e001870138e,1009,2020-09-12_06h49.43.748,proactive3.2,2020.1.2,Linux x86_64,60,1,,,,,,mirror,,,,,,0,19,19,54,1,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_327.png,SERIES,5c92870723bd7e001870138e,1009,2020-09-12_06h49.43.748,proactive3.2,2020.1.2,Linux x86_64,60,1,,,,,,helmet,,,,,,0,20,20,3,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_108.png,POLICY,5c92870723bd7e001870138e,1009,2020-09-12_06h49.43.748,proactive3.2,2020.1.2,Linux x86_64,60,1,,,,,,calendar,,,,,,0,21,21,22,1,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_233.png,LOTS,5c92870723bd7e001870138e,1009,2020-09-12_06h49.43.748,proactive3.2,2020.1.2,Linux x86_64,60,1,,,,,,salt,,,,,,0,22,22,42,1,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_383.png,SERIES,5c92870723bd7e001870138e,1009,2020-09-12_06h49.43.748,proactive3.2,2020.1.2,Linux x86_64,60,1,,,,,,coin,,,,,,0,23,23,46,1,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_147.png,YEAR,5c92870723bd7e001870138e,1009,2020-09-12_06h49.43.748,proactive3.2,2020.1.2,Linux x86_64,60,1,,,,,,hanger,,,,,,0,24,24,21,1,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_85.png,TOILET,5c92870723bd7e001870138e,1009,2020-09-12_06h49.43.748,proactive3.2,2020.1.2,Linux x86_64,60,1,,,,,,diamond,,,,,,0,25,25,48,1,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_68.png,ROOF,5c92870723bd7e001870138e,1009,2020-09-12_06h49.43.748,proactive3.2,2020.1.2,Linux x86_64,60,1,,,,,,candle,,,,,,0,26,26,38,1,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_95.png,BOYS,5c92870723bd7e001870138e,1009,2020-09-12_06h49.43.748,proactive3.2,2020.1.2,Linux x86_64,60,1,,,,,,suitcase,,,,,,0,27,27,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_685.png,PENNY,5c92870723bd7e001870138e,1009,2020-09-12_06h49.43.748,proactive3.2,2020.1.2,Linux x86_64,60,1,,,,,,goose,,,,,,0,28,28,4,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_504.png,YEAR,5c92870723bd7e001870138e,1009,2020-09-12_06h49.43.748,proactive3.2,2020.1.2,Linux x86_64,60,1,,,,,,wheel,,,,,,0,29,29,13,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_380.png,CANDY,5c92870723bd7e001870138e,1009,2020-09-12_06h49.43.748,proactive3.2,2020.1.2,Linux x86_64,60,1,,,,,,gorilla,,,,,,0,30,30,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_744.png,WEAPON,5c92870723bd7e001870138e,1009,2020-09-12_06h49.43.748,proactive3.2,2020.1.2,Linux x86_64,60,1,,,,,,ring,,,,,,0,31,31,50,1,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_32.png,PILLS,5c92870723bd7e001870138e,1009,2020-09-12_06h49.43.748,proactive3.2,2020.1.2,Linux x86_64,60,1,,,,,,crown,,,,,,0,32,32,18,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_380.png,HONEY,5c92870723bd7e001870138e,1009,2020-09-12_06h49.43.748,proactive3.2,2020.1.2,Linux x86_64,60,1,,,,,,gorilla,,,,,,0,33,33,19,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_108.png,FLIGHT,5c92870723bd7e001870138e,1009,2020-09-12_06h49.43.748,proactive3.2,2020.1.2,Linux x86_64,60,1,,,,,,calendar,,,,,,0,34,34,59,1,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_469.png,AGENT,5c92870723bd7e001870138e,1009,2020-09-12_06h49.43.748,proactive3.2,2020.1.2,Linux x86_64,60,1,,,,,,stool,,,,,,0,35,35,16,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_308.png,FAMILY,5c92870723bd7e001870138e,1009,2020-09-12_06h49.43.748,proactive3.2,2020.1.2,Linux x86_64,60,1,,,,,,dice,,,,,,0,36,36,36,1,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_491.png,GLASS,5c92870723bd7e001870138e,1009,2020-09-12_06h49.43.748,proactive3.2,2020.1.2,Linux x86_64,60,1,,,,,,rug,,,,,,0,37,37,14,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_208.png,SYSTEM,5c92870723bd7e001870138e,1009,2020-09-12_06h49.43.748,proactive3.2,2020.1.2,Linux x86_64,60,1,,,,,,microphone,,,,,,0,38,38,32,1,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_449.png,DUDE,5c92870723bd7e001870138e,1009,2020-09-12_06h49.43.748,proactive3.2,2020.1.2,Linux x86_64,60,1,,,,,,bench,,,,,,0,39,39,17,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_487.png,GIRL,5c92870723bd7e001870138e,1009,2020-09-12_06h49.43.748,proactive3.2,2020.1.2,Linux x86_64,60,1,,,,,,basket,,,,,,0,40,40,45,1,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_504.png,COPS,5c92870723bd7e001870138e,1009,2020-09-12_06h49.43.748,proactive3.2,2020.1.2,Linux x86_64,60,1,,,,,,wheel,,,,,,0,41,41,52,1,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_405.png,YEAR,5c92870723bd7e001870138e,1009,2020-09-12_06h49.43.748,proactive3.2,2020.1.2,Linux x86_64,60,1,,,,,,anchor,,,,,,0,42,42,34,1,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_296.png,LOTS,5c92870723bd7e001870138e,1009,2020-09-12_06h49.43.748,proactive3.2,2020.1.2,Linux x86_64,60,1,,,,,,bolt,,,,,,0,43,43,9,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_296.png,LIFE,5c92870723bd7e001870138e,1009,2020-09-12_06h49.43.748,proactive3.2,2020.1.2,Linux x86_64,60,1,,,,,,bolt,,,,,,0,44,44,57,1,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_504.png,ARTIST,5c92870723bd7e001870138e,1009,2020-09-12_06h49.43.748,proactive3.2,2020.1.2,Linux x86_64,60,1,,,,,,wheel,,,,,,0,45,45,49,1,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_383.png,WRITER,5c92870723bd7e001870138e,1009,2020-09-12_06h49.43.748,proactive3.2,2020.1.2,Linux x86_64,60,1,,,,,,coin,,,,,,0,46,46,28,1,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_340.png,LETTER,5c92870723bd7e001870138e,1009,2020-09-12_06h49.43.748,proactive3.2,2020.1.2,Linux x86_64,60,1,,,,,,mirror,,,,,,0,47,47,24,1,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_177.png,WRITER,5c92870723bd7e001870138e,1009,2020-09-12_06h49.43.748,proactive3.2,2020.1.2,Linux x86_64,60,1,,,,,,mushroom,,,,,,0,48,48,41,1,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_655.png,TOILET,5c92870723bd7e001870138e,1009,2020-09-12_06h49.43.748,proactive3.2,2020.1.2,Linux x86_64,60,1,,,,,,megaphone,,,,,,0,49,49,12,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_85.png,NATION,5c92870723bd7e001870138e,1009,2020-09-12_06h49.43.748,proactive3.2,2020.1.2,Linux x86_64,60,1,,,,,,diamond,,,,,,0,50,50,5,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_42.png,BOYS,5c92870723bd7e001870138e,1009,2020-09-12_06h49.43.748,proactive3.2,2020.1.2,Linux x86_64,60,1,,,,,,pear,,,,,,0,51,51,55,1,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_203.png,GODS,5c92870723bd7e001870138e,1009,2020-09-12_06h49.43.748,proactive3.2,2020.1.2,Linux x86_64,60,1,,,,,,cap,,,,,,0,52,52,30,1,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_203.png,NIGHT,5c92870723bd7e001870138e,1009,2020-09-12_06h49.43.748,proactive3.2,2020.1.2,Linux x86_64,60,1,,,,,,cap,,,,,,0,53,53,2,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_491.png,RIVER,5c92870723bd7e001870138e,1009,2020-09-12_06h49.43.748,proactive3.2,2020.1.2,Linux x86_64,60,1,,,,,,rug,,,,,,0,54,54,6,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_33.png,FRIEND,5c92870723bd7e001870138e,1009,2020-09-12_06h49.43.748,proactive3.2,2020.1.2,Linux x86_64,60,1,,,,,,frame,,,,,,0,55,55,8,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_2.png,FLIGHT,5c92870723bd7e001870138e,1009,2020-09-12_06h49.43.748,proactive3.2,2020.1.2,Linux x86_64,60,1,,,,,,tyre,,,,,,0,56,56,15,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_677.png,APPLE,5c92870723bd7e001870138e,1009,2020-09-12_06h49.43.748,proactive3.2,2020.1.2,Linux x86_64,60,1,,,,,,map,,,,,,0,57,57,43,1,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_403.png,WRITER,5c92870723bd7e001870138e,1009,2020-09-12_06h49.43.748,proactive3.2,2020.1.2,Linux x86_64,60,1,,,,,,cathedral,,,,,,0,58,58,31,1,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,?,0.0016,0,,,,,,stimuli/images/PICTURE_296.png,LIFE,5c92870723bd7e001870138e,1009,2020-09-12_06h49.43.748,proactive3.2,2020.1.2,Linux x86_64,60,1,,,,,,bolt,,,,,,,,,,,6,1,0,0,0,57,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,?,0.0014,0,,,,,,stimuli/images/PICTURE_108.png,POLICY,5c92870723bd7e001870138e,1009,2020-09-12_06h49.43.748,proactive3.2,2020.1.2,Linux x86_64,60,1,,,,,,calendar,,,,,,,,,,,3,1,0,1,1,22,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,CANY,5.8099,0,,,,,,stimuli/images/PICTURE_380.png,CANDY,5c92870723bd7e001870138e,1009,2020-09-12_06h49.43.748,proactive3.2,2020.1.2,Linux x86_64,60,1,,,,,,gorilla,,,,,,,,,,,1,1,0,2,2,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
